dataset_id,dataset_name,seed,retention_ratio_requested,retention_ratio_effective,k_requested,k_used,method,classifier,accuracy,macro_f1,recon_mse,var_explained,fit_time_sec,transform_time_sec,status,error
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,SelectKBest,GB,0.8133333333333330,0.811866713170433,,,0.001983165740966800,0.0008950233459472660,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,SelectKBest,SVM_RBF,0.8666666666666670,0.8659339170692600,,,0.001983165740966800,0.0008950233459472660,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,RFE,LR,0.8616666666666670,0.8606318394796640,,,0.05863308906555180,0.0007522106170654300,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,RFE,GB,0.8125,0.8106082459522170,,,0.05863308906555180,0.0007522106170654300,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,RFE,SVM_RBF,0.8691666666666670,0.8680646532401940,,,0.05863308906555180,0.0007522106170654300,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,PCA_or_SVD,LR,0.8633333333333330,0.8619740720778270,,0.9949820398378070,4.688927173614500,0.11510825157165500,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,PCA_or_SVD,GB,0.7941666666666670,0.7932697879959030,,0.9949820398378070,4.688927173614500,0.11510825157165500,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,PCA_or_SVD,SVM_RBF,0.8733333333333330,0.8721754510000780,,0.9949820398378070,4.688927173614500,0.11510825157165500,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,UMAP,LR,0.8075,0.8063159460055950,,,237.3532257080080,25.65071702003480,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,UMAP,GB,0.8191666666666670,0.8185106180557170,,,237.3532257080080,25.65071702003480,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.9,0.9,2700,2700,UMAP,SVM_RBF,0.7891666666666670,0.787269373015626,,,237.3532257080080,25.65071702003480,OK,
